Воропаєв Юрій Миколайович	Партія регіонів		23.11.2007	12.12.2012	https://uk.wikipedia.org/wiki/%D0%9F%D1%83%D0%B4%D0%BE%D0%B2_%D0%91%D0%BE%D1%80%D0%B8%D1%81_%D0%9C%D0%B8%D0%BA%D0%BE%D0%BB%D0%B0%D0%B9%D0%BE%D0%B2%D0%B8%D1%87
Папієв Михайло Миколайович	Партія регіонів		23.11.2007	16.04.2010	https://uk.wikipedia.org/wiki/%D0%9F%D0%BE%D0%B6%D0%B8%D0%B2%D0%B0%D0%BD%D0%BE%D0%B2_%D0%9C%D0%B8%D1%85%D0%B0%D0%B9%D0%BB%D0%BE_%D0%9E%D0%BB%D0%B5%D0%BA%D1%81%D0%B0%D0%BD%D0%B4%D1%80%D0%BE%D0%B2%D0%B8%D1%87
Вечерко Володимир Миколайович	Партія регіонів		23.11.2007	12.12.2012	https://uk.wikipedia.org/wiki/%D0%9A%D1%80%D1%83%D0%BF%D0%BA%D0%BE_%D0%9F%D0%B5%D1%82%D1%80%D0%BE_%D0%9C%D0%B8%D0%BA%D0%BE%D0%BB%D0%B0%D0%B9%D0%BE%D0%B2%D0%B8%D1%87
Гєллєр Євгеній Борисович	Партія регіонів		23.11.2007	12.12.2012	https://uk.wikipedia.org/wiki/%D0%9C%D0%B0%D0%BB%D1%96%D1%87_%D0%9E%D0%BB%D0%B5%D0%B3_%D0%92%D0%BE%D0%BB%D0%BE%D0%B4%D0%B8%D0%BC%D0%B8%D1%80%D0%BE%D0%B2%D0%B8%D1%87
Сівкович Володимир Леонідович	Партія регіонів		23.11.2007	11.03.2010	https://uk.wikipedia.org/wiki/%D0%A1%D0%BA%D1%83%D0%B1%D0%B5%D0%BD%D0%BA%D0%BE_%D0%92%D0%BE%D0%BB%D0%BE%D0%B4%D0%B8%D0%BC%D0%B8%D1%80_%D0%9F%D0%B5%D1%82%D1%80%D0%BE%D0%B2%D0%B8%D1%87
Сандлер Дмитро Михайлович	Партія регіонів		23.11.2007	12.12.2012	https://uk.wikipedia.org/wiki/%D0%94%D0%BE%D0%BD%D1%87%D0%B0%D0%BA_%D0%92%D0%BE%D0%BB%D0%BE%D0%B4%D0%B8%D0%BC%D0%B8%D1%80_%D0%90%D0%BD%D0%B4%D1%80%D1%96%D0%B9%D0%BE%D0%B2%D0%B8%D1%87
Мельник Станіслав Анатолійович	Партія регіонів		23.11.2007	12.12.2012	https://uk.wikipedia.org/wiki/%D0%97%D1%96%D0%BC%D1%96%D0%BD_%D0%84%D0%B2%D0%B3%D0%B5%D0%BD_%D0%86%D0%B3%D0%BE%D1%80%D0%BE%D0%B2%D0%B8%D1%87
Тулуб Сергій Борисович	Партія регіонів		23.11.2007	16.04.2010	https://uk.wikipedia.org/wiki/%D0%9A%D0%BE%D0%BD%D1%81%D1%82%D0%B0%D0%BD%D1%82%D0%B8%D0%BD%D0%BE%D0%B2_%D0%84%D0%B2%D0%B3%D0%B5%D0%BD_%D0%A1%D0%B5%D0%BC%D0%B5%D0%BD%D0%BE%D0%B2%D0%B8%D1%87
Демянко Микола Іванович	Партія регіонів		23.11.2007	12.12.2012	https://uk.wikipedia.org/wiki/%D0%A7%D0%B5%D1%80%D0%BA%D0%B0%D1%81%D1%8C%D0%BA%D0%B8%D0%B9_%D0%86%D0%B3%D0%BE%D1%80_%D0%91%D0%BE%D1%80%D0%B8%D1%81%D0%BE%D0%B2%D0%B8%D1%87
Толстоухов Анатолій Володимирович	Партія регіонів		23.11.2007	11.03.2010	https://uk.wikipedia.org/wiki/%D0%9A%D0%BE%D1%81%D1%96%D0%B2_%D0%9C%D0%B8%D1%85%D0%B0%D0%B9%D0%BB%D0%BE_%D0%92%D0%B0%D1%81%D0%B8%D0%BB%D1%8C%D0%BE%D0%B2%D0%B8%D1%87
Коновалюк Валерій Ілліч	Партія регіонів		23.11.2007	12.12.2012	https://uk.wikipedia.org/wiki/%D0%A0%D1%8F%D0%B1%D0%B5%D0%BA%D0%B0_%D0%9E%D0%BB%D0%B5%D0%BA%D1%81%D0%B0%D0%BD%D0%B4%D1%80_%D0%93%D1%80%D0%B8%D0%B3%D0%BE%D1%80%D0%BE%D0%B2%D0%B8%D1%87
Чертков Юрій Дмитрович	Партія регіонів		23.11.2007	12.12.2012	https://uk.wikipedia.org/wiki/%D0%94%D1%83%D0%B1%D0%BE%D0%B2%D0%BE%D0%B9_%D0%9E%D0%BB%D0%B5%D0%BA%D1%81%D0%B0%D0%BD%D0%B4%D1%80_%D0%A4%D0%B5%D0%B4%D0%BE%D1%80%D0%BE%D0%B2%D0%B8%D1%87
Саламатін Дмитро Альбертович	Партія регіонів		23.11.2007	04.02.2011	https://uk.wikipedia.org/wiki/%D0%A1%D0%BE%D0%BA%D0%BE%D0%BB%D0%BE%D0%B2_%D0%9C%D0%B8%D1%85%D0%B0%D0%B9%D0%BB%D0%BE_%D0%92%D0%BE%D0%BB%D0%BE%D0%B4%D0%B8%D0%BC%D0%B8%D1%80%D0%BE%D0%B2%D0%B8%D1%87
Дарда Олександр Панасович	Партія регіонів		23.11.2007	12.12.2012	https://uk.wikipedia.org/wiki/%D0%93%D0%B5%D0%B9%D0%BC%D0%B0%D0%BD_%D0%9E%D0%BB%D0%B5%D0%B3_%D0%90%D0%B9%D0%B7%D1%96%D0%BA%D0%BE%D0%B2%D0%B8%D1%87
Климець Павло Анатолійович	Партія регіонів		23.11.2007	12.12.2012	https://uk.wikipedia.org/wiki/%D0%9C%D0%BE%D0%B2%D1%87%D0%B0%D0%BD_%D0%9F%D0%B0%D0%B2%D0%BB%D0%BE_%D0%9C%D0%B8%D1%85%D0%B0%D0%B9%D0%BB%D0%BE%D0%B2%D0%B8%D1%87
Слаута Віктор Андрійович	Партія регіонів		23.11.2007	11.03.2010	https://uk.wikipedia.org/wiki/%D0%9F%D0%BE%D0%B4%D0%B3%D0%BE%D1%80%D0%BD%D0%B8%D0%B9_%D0%A1%D0%B5%D1%80%D0%B3%D1%96%D0%B9_%D0%9F%D0%B5%D1%82%D1%80%D0%BE%D0%B2%D0%B8%D1%87
Янукович Віктор Вікторович	Партія регіонів		23.11.2007	12.12.2012	https://uk.wikipedia.org/wiki/%D0%A7%D0%B5%D1%80%D0%BF%D1%96%D1%86%D1%8C%D0%BA%D0%B8%D0%B9_%D0%9E%D0%BB%D0%B5%D0%B3_%D0%97%D0%B5%D0%BD%D0%BE%D0%B2%D0%B8%D1%87
Хомутиннік Віталій Юрійович	Партія регіонів		23.11.2007	12.12.2012	https://uk.wikipedia.org/wiki/%D0%9A%D0%BE%D0%BD%D0%B4%D1%80%D0%B0%D1%82%D1%8E%D0%BA_%D0%9E%D0%BB%D0%B5%D0%BD%D0%B0_%D0%9A%D0%BE%D1%81%D1%82%D1%8F%D0%BD%D1%82%D0%B8%D0%BD%D1%96%D0%B2%D0%BD%D0%B0
Лелюк Олексій Володимирович	Партія регіонів		23.11.2007	23.02.2012	https://uk.wikipedia.org/wiki/%D0%94%D0%B0%D0%B2%D0%B8%D0%BC%D1%83%D0%BA%D0%B0_%D0%A1%D1%82%D0%B5%D0%BF%D0%B0%D0%BD_%D0%90%D0%BD%D1%82%D0%BE%D0%BD%D0%BE%D0%B2%D0%B8%D1%87
Головатий Сергій Петрович	Партія регіонів		23.11.2007	12.12.2012	https://uk.wikipedia.org/wiki/%D0%A2%D1%80%D0%B5%D0%B3%D1%83%D0%B1%D0%BE%D0%B2_%D0%AE%D1%80%D1%96%D0%B9_%D0%92%D0%B0%D0%BB%D0%B5%D0%BD%D1%82%D0%B8%D0%BD%D0%BE%D0%B2%D0%B8%D1%87
Козак Володимир Васильович	Партія регіонів		23.11.2007	19.05.2011	https://uk.wikipedia.org/wiki/%D0%A1%D0%B0%D0%B2%D1%87%D0%B5%D0%BD%D0%BA%D0%BE_%D0%86%D0%B3%D0%BE%D1%80_%D0%92%D0%B0%D1%81%D0%B8%D0%BB%D1%8C%D0%BE%D0%B2%D0%B8%D1%87
Мхітарян Нвєр Мнацаканович	Партія регіонів		23.11.2007	12.12.2012	https://uk.wikipedia.org/wiki/%D0%9A%D1%80%D0%B0%D0%B9%D0%BD%D1%96%D0%B9_%D0%92%D0%B0%D0%BB%D0%B5%D1%80%D1%96%D0%B9_%D0%93%D1%80%D0%B8%D0%B3%D0%BE%D1%80%D0%BE%D0%B2%D0%B8%D1%87
Деркач Андрій Леонідович	Партія регіонів		23.11.2007	12.12.2012	https://uk.wikipedia.org/wiki/%D0%91%D0%BE%D1%80%D0%BE%D0%B4%D1%96%D0%BD_%D0%92%D1%81%D0%B5%D0%B2%D0%BE%D0%BB%D0%BE%D0%B4_%D0%92%D0%BE%D0%BB%D0%BE%D0%B4%D0%B8%D0%BC%D0%B8%D1%80%D0%BE%D0%B2%D0%B8%D1%87
Попов Олександр Павлович	Партія регіонів		23.11.2007	11.03.2010	https://uk.wikipedia.org/wiki/%D0%A1%D0%B5%D0%BC%D0%B5%D1%80%D0%B0%D0%BA_%D0%9E%D1%81%D1%82%D0%B0%D0%BF_%D0%9C%D0%B8%D1%85%D0%B0%D0%B9%D0%BB%D0%BE%D0%B2%D0%B8%D1%87
Зубик Володимир Володимирович	Партія регіонів		23.11.2007	12.12.2012	https://uk.wikipedia.org/wiki/%D0%9F%D1%80%D0%BE%D0%BA%D0%BE%D0%BF%D1%87%D1%83%D0%BA_%D0%AE%D1%80%D1%96%D0%B9_%D0%92%D0%BE%D0%BB%D0%BE%D0%B4%D0%B8%D0%BC%D0%B8%D1%80%D0%BE%D0%B2%D0%B8%D1%87
Грицак Василь Миколайович	Партія регіонів		23.11.2007	12.12.2012	https://uk.wikipedia.org/wiki/%D0%86%D0%B2%D0%B0%D0%BD%D0%B5%D0%BD%D0%BA%D0%BE_%D0%92%D0%BE%D0%BB%D0%BE%D0%B4%D0%B8%D0%BC%D0%B8%D1%80_%D0%93%D1%80%D0%B8%D0%B3%D0%BE%D1%80%D0%BE%D0%B2%D0%B8%D1%87
Хмельницький Василь Іванович	Партія регіонів		23.11.2007	12.12.2012	https://uk.wikipedia.org/wiki/%D0%9B%D1%96%D0%B2%D1%96%D0%BD%D1%81%D1%8C%D0%BA%D0%B8%D0%B9_%D0%9C%D0%B8%D1%85%D0%B0%D0%B9%D0%BB%D0%BE_%D0%9E%D0%BB%D0%B5%D0%BA%D1%81%D0%B0%D0%BD%D0%B4%D1%80%D0%BE%D0%B2%D0%B8%D1%87
Букаєв Валерій Олександрович	Партія регіонів		23.11.2007	25.01.2009	https://uk.wikipedia.org/wiki/%D0%91%D0%B0%D0%B1%D0%B5%D0%BD%D0%BA%D0%BE_%D0%92%D0%B0%D0%BB%D0%B5%D1%80%D1%96%D0%B9_%D0%91%D0%BE%D1%80%D0%B8%D1%81%D0%BE%D0%B2%D0%B8%D1%87
Мирний Іван Миколайович	Партія регіонів		23.11.2007	12.12.2012	https://uk.wikipedia.org/wiki/%D0%9F%D0%BE%D0%BD%D0%BE%D0%BC%D0%B0%D1%80%D0%B5%D0%BD%D0%BA%D0%BE_%D0%9E%D0%BB%D0%B5%D0%BA%D1%81%D0%B0%D0%BD%D0%B4%D1%80_%D0%92%D0%BE%D0%BB%D0%BE%D0%B4%D0%B8%D0%BC%D0%B8%D1%80%D0%BE%D0%B2%D0%B8%D1%87
Яцуба Володимир Григорович	Партія регіонів		23.11.2007	11.03.2010	https://uk.wikipedia.org/wiki/%D0%91%D0%BE%D0%B3%D0%B4%D0%B0%D0%BD_%D0%A0%D1%83%D1%81%D0%BB%D0%B0%D0%BD_%D0%94%D0%BC%D0%B8%D1%82%D1%80%D0%BE%D0%B2%D0%B8%D1%87
Гуреєв Василь Миколайович	Партія регіонів		23.11.2007	12.12.2012	https://uk.wikipedia.org/wiki/%D0%A3%D0%BA%D0%BE%D0%BB%D0%BE%D0%B2_%D0%92%D1%96%D0%BA%D1%82%D0%BE%D1%80_%D0%9E%D0%BB%D0%B5%D0%BA%D1%81%D0%B0%D0%BD%D0%B4%D1%80%D0%BE%D0%B2%D0%B8%D1%87
Льовочкіна Юлія Володимирівна	Партія регіонів		23.11.2007	12.12.2012	https://uk.wikipedia.org/wiki/%D0%9A%D0%B0%D0%BF%D0%BB%D1%96%D1%94%D0%BD%D0%BA%D0%BE_%D0%92%D0%BE%D0%BB%D0%BE%D0%B4%D0%B8%D0%BC%D0%B8%D1%80_%D0%92%D0%BE%D0%BB%D0%BE%D0%B4%D0%B8%D0%BC%D0%B8%D1%80%D0%BE%D0%B2%D0%B8%D1%87
Рева Дмитро Олексійович	Партія регіонів		23.11.2007	12.12.2012	https://uk.wikipedia.org/wiki/%D0%A1%D0%BE%D1%80%D0%BE%D1%87%D0%B8%D0%BD%D1%81%D1%8C%D0%BA%D0%B0-%D0%9A%D0%B8%D1%80%D0%B8%D0%BB%D0%B5%D0%BD%D0%BA%D0%BE_%D0%A0%D0%B0%D1%97%D1%81%D0%B0_%D0%9C%D0%B8%D0%BA%D0%BE%D0%BB%D0%B0%D1%97%D0%B2%D0%BD%D0%B0
Харлім Валерій Михайлович	Партія регіонів		23.11.2007	12.12.2012	https://uk.wikipedia.org/wiki/%D0%A4%D1%96%D0%BB%D1%96%D0%BF%D1%87%D1%83%D0%BA_%D0%93%D0%B5%D0%BE%D1%80%D0%B3%D1%96%D0%B9_%D0%93%D0%B5%D0%BE%D1%80%D0%B3%D1%96%D0%B9%D0%BE%D0%B2%D0%B8%D1%87
Лісін Микола Павлович	Партія регіонів		23.11.2007	17.04.2011	https://uk.wikipedia.org/wiki/%D0%9E%D0%BB%D1%96%D0%B9%D0%BD%D0%B8%D0%BA_%D0%92%D1%96%D0%BA%D1%82%D0%BE%D1%80_%D0%A1%D1%82%D0%B5%D0%BF%D0%B0%D0%BD%D0%BE%D0%B2%D0%B8%D1%87
Плохой Ігор Іванович	Партія регіонів		23.11.2007	12.12.2012	https://uk.wikipedia.org/wiki/%D0%A2%D1%80%D0%B0%D0%B9%D0%B4%D1%83%D0%BA_%D0%9C%D0%B8%D0%BA%D0%BE%D0%BB%D0%B0_%D0%A4%D0%B5%D0%B4%D0%BE%D1%80%D0%BE%D0%B2%D0%B8%D1%87
Злочевський Микола Владиславович	Партія регіонів		23.11.2007	04.02.2011	https://uk.wikipedia.org/wiki/%D0%93%D0%B0%D1%86%D1%8C%D0%BA%D0%BE_%D0%92%D0%B0%D0%BB%D0%B5%D1%80%D1%96%D0%B9_%D0%9F%D0%B5%D1%82%D1%80%D0%BE%D0%B2%D0%B8%D1%87
Іванющенко Юрій Володимирович	Партія регіонів		23.11.2007	12.12.2012	https://uk.wikipedia.org/wiki/%D0%91%D0%B0%D1%80%D0%B2%D1%96%D0%BD%D0%B5%D0%BD%D0%BA%D0%BE_%D0%92%D1%96%D1%82%D0%B0%D0%BB%D1%96%D0%B9_%D0%94%D0%BC%D0%B8%D1%82%D1%80%D0%BE%D0%B2%D0%B8%D1%87
Солошенко Микола Павлович	Партія регіонів		23.11.2007	12.12.2012	https://uk.wikipedia.org/wiki/%D0%9A%D0%BE%D1%80%D0%BE%D1%82%D1%8E%D0%BA_%D0%92%D0%B0%D0%B4%D0%B8%D0%BC_%D0%86%D0%B2%D0%B0%D0%BD%D0%BE%D0%B2%D0%B8%D1%87
Присяжнюк Микола Володимирович	Партія регіонів		23.11.2007	11.03.2010	https://uk.wikipedia.org/wiki/%D0%94%D0%BE%D0%B1%D1%80%D1%8F%D0%BA_%D0%84%D0%B2%D0%B3%D0%B5%D0%BD_%D0%94%D0%BC%D0%B8%D1%82%D1%80%D0%BE%D0%B2%D0%B8%D1%87
Царьов Олег Анатолійович	Партія регіонів		23.11.2007	12.12.2012	https://uk.wikipedia.org/wiki/%D0%A2%D1%80%D0%BE%D1%84%D0%B8%D0%BC%D0%B5%D0%BD%D0%BA%D0%BE_%D0%92%D0%B0%D0%B4%D0%B8%D0%BC_%D0%92%D1%81%D0%B5%D0%B2%D0%BE%D0%BB%D0%BE%D0%B4%D0%BE%D0%B2%D0%B8%D1%87
Смітюх Григорій Євдокимович	Партія регіонів		23.11.2007	12.12.2012	https://uk.wikipedia.org/wiki/%D0%92%D0%B5%D0%BB%D1%96%D0%B6%D0%B0%D0%BD%D1%81%D1%8C%D0%BA%D0%B8%D0%B9_%D0%A1%D0%B5%D1%80%D0%B3%D1%96%D0%B9_%D0%9A%D0%BE%D1%81%D1%82%D1%8F%D0%BD%D1%82%D0%B8%D0%BD%D0%BE%D0%B2%D0%B8%D1%87
Потапов Василь Іванович	Партія регіонів		23.11.2007	12.12.2012	https://uk.wikipedia.org/wiki/%D0%9A%D1%80%D0%B0%D0%B2%D1%87%D1%83%D0%BA_%D0%92%D0%B0%D1%81%D0%B8%D0%BB%D1%8C_%D0%9F%D0%B5%D1%82%D1%80%D0%BE%D0%B2%D0%B8%D1%87
Орлов Андрій Вікторович	Партія регіонів		23.11.2007	12.12.2012	https://uk.wikipedia.org/wiki/%D0%93%D1%83%D0%B4%D0%B8%D0%BC%D0%B0_%D0%9E%D0%BB%D0%B5%D0%BA%D1%81%D0%B0%D0%BD%D0%B4%D1%80_%D0%9C%D0%B8%D0%BA%D0%BE%D0%BB%D0%B0%D0%B9%D0%BE%D0%B2%D0%B8%D1%87
Скубашевський Станіслав Валеріанович	Партія регіонів		23.11.2007	12.03.2010	https://uk.wikipedia.org/wiki/%D0%9F%D0%B0%D0%B2%D0%BB%D0%BE%D0%B2%D1%81%D1%8C%D0%BA%D0%B8%D0%B9_%D0%90%D0%BD%D0%B4%D1%80%D1%96%D0%B9_%D0%9C%D0%B8%D1%85%D0%B0%D0%B9%D0%BB%D0%BE%D0%B2%D0%B8%D1%87
Демішкан Володимир Федорович	Партія регіонів		23.11.2007	04.02.2011	https://uk.wikipedia.org/wiki/%D0%91%D0%BE%D0%BB%D1%8E%D1%80%D0%B0_%D0%90%D0%BD%D1%82%D0%BE%D0%BD%D1%96%D0%BD%D0%B0_%D0%92%D0%BE%D0%BB%D0%BE%D0%B4%D0%B8%D0%BC%D0%B8%D1%80%D1%96%D0%B2%D0%BD%D0%B0
Єдін Олександр Йосипович	Партія регіонів		23.11.2007	12.12.2012	https://uk.wikipedia.org/wiki/%D0%9F%D0%BE%D1%82%D0%B0%D0%BF%D1%87%D1%83%D0%BA_%D0%9C%D0%B8%D0%BA%D0%BE%D0%BB%D0%B0_%D0%9B%D0%B5%D0%BE%D0%BD%D1%82%D1%96%D0%B9%D0%BE%D0%B2%D0%B8%D1%87
Лебедєв Павло Валентинович	Партія регіонів		23.11.2007	12.12.2012	https://uk.wikipedia.org/wiki/%D0%9A%D0%BE%D1%88%D0%B8%D0%BD_%D0%A1%D0%B5%D1%80%D0%B3%D1%96%D0%B9_%D0%9C%D0%B5%D1%84%D0%BE%D0%B4%D1%96%D0%B9%D0%BE%D0%B2%D0%B8%D1%87
Святаш Дмитро Володимирович	Партія регіонів		23.11.2007	12.12.2012	https://uk.wikipedia.org/wiki/%D0%A8%D0%B8%D1%8F%D0%BD%D0%BE%D0%B2_%D0%91%D0%BE%D1%80%D0%B8%D1%81_%D0%90%D0%BD%D0%B0%D1%82%D0%BE%D0%BB%D1%96%D0%B9%D0%BE%D0%B2%D0%B8%D1%87
Мошак Сергій Миколайович	Партія регіонів		23.11.2007	12.12.2012	https://uk.wikipedia.org/wiki/%D0%97%D0%B0%D1%80%D1%83%D0%B4%D0%BD%D0%B8%D0%B9_%D0%9E%D0%BB%D0%B5%D0%BA%D1%81%D1%96%D0%B9_%D0%91%D0%BE%D1%80%D0%B8%D1%81%D0%BE%D0%B2%D0%B8%D1%87
Кравець Андрій Віталійович	Партія регіонів		23.11.2007	12.03.2010	https://uk.wikipedia.org/wiki/%D0%A1%D1%82%D0%B5%D1%88%D0%B5%D0%BD%D0%BA%D0%BE_%D0%9E%D0%BB%D0%B5%D0%BA%D1%81%D0%B0%D0%BD%D0%B4%D1%80_%D0%9C%D0%B8%D0%BA%D0%BE%D0%BB%D0%B0%D0%B9%D0%BE%D0%B2%D0%B8%D1%87
Притика Дмитро Микитович	Партія регіонів		23.11.2007	12.12.2012	https://uk.wikipedia.org/wiki/%D0%A3%D0%BD%D0%B3%D1%83%D1%80%D1%8F%D0%BD_%D0%9F%D0%B0%D0%B2%D0%BB%D0%BE_%D0%AF%D0%BA%D0%B8%D0%BC%D0%BE%D0%B2%D0%B8%D1%87
Ландік Володимир Іванович	Партія регіонів		23.11.2007	12.12.2012	https://uk.wikipedia.org/wiki/%D0%9F%D0%B8%D0%BB%D0%B8%D0%BF%D0%B5%D0%BD%D0%BA%D0%BE_%D0%92%D0%BE%D0%BB%D0%BE%D0%B4%D0%B8%D0%BC%D0%B8%D1%80_%D0%9F%D0%B8%D0%BB%D0%B8%D0%BF%D0%BE%D0%B2%D0%B8%D1%87
Селіваров Андрій Борисович	Партія регіонів		23.11.2007	12.12.2012	https://uk.wikipedia.org/wiki/%D0%92%D0%BB%D0%B0%D1%81%D0%B5%D0%BD%D0%BA%D0%BE_%D0%A1%D0%B5%D1%80%D0%B3%D1%96%D0%B9_%D0%92%D0%BE%D0%BB%D0%BE%D0%B4%D0%B8%D0%BC%D0%B8%D1%80%D0%BE%D0%B2%D0%B8%D1%87
Горошкевич Олександр Сергійович	Партія регіонів		23.11.2007	12.12.2012	https://uk.wikipedia.org/wiki/%D0%9B%D0%B5%D0%BC%D0%B7%D0%B0_%D0%92%D0%BE%D0%BB%D0%BE%D0%B4%D0%B8%D0%BC%D0%B8%D1%80_%D0%94%D0%BC%D0%B8%D1%82%D1%80%D0%BE%D0%B2%D0%B8%D1%87
Сулковський Павло Гнатович	Партія регіонів		23.11.2007	12.12.2012	https://uk.wikipedia.org/wiki/%D0%A1%D0%BE%D1%87%D0%BA%D0%B0_%D0%9E%D0%BB%D0%B5%D0%BA%D1%81%D0%B0%D0%BD%D0%B4%D1%80_%D0%9E%D0%BB%D0%B5%D0%BA%D1%81%D0%B0%D0%BD%D0%B4%D1%80%D0%BE%D0%B2%D0%B8%D1%87
Бондик Валерій Анатолійович	Партія регіонів		23.11.2007	12.12.2012	https://uk.wikipedia.org/wiki/%D0%9F%D0%B0%D0%B2%D0%BB%D0%B5%D0%BD%D0%BA%D0%BE_%D0%92%D1%96%D0%BA%D1%82%D0%BE%D1%80_%D0%92%D1%96%D0%BA%D1%82%D0%BE%D1%80%D0%BE%D0%B2%D0%B8%D1%87
Матвійчук Едуард Леонідович	Партія регіонів		23.11.2007	16.04.2010	https://uk.wikipedia.org/wiki/%D0%94%D1%83%D0%B1%D1%96%D0%BB%D1%8C_%D0%92%D0%B0%D0%BB%D0%B5%D1%80%D1%96%D0%B9_%D0%9E%D0%BB%D0%B5%D0%BA%D1%81%D0%B0%D0%BD%D0%B4%D1%80%D0%BE%D0%B2%D0%B8%D1%87
Тедеєв Ельбрус Сосланович	Партія регіонів		23.11.2007	12.12.2012	https://uk.wikipedia.org/wiki/%D0%AF%D0%B3%D0%BE%D1%84%D0%B5%D1%80%D0%BE%D0%B2_%D0%90%D0%BD%D0%B0%D1%82%D0%BE%D0%BB%D1%96%D0%B9_%D0%9C%D0%B8%D0%BA%D0%BE%D0%BB%D0%B0%D0%B9%D0%BE%D0%B2%D0%B8%D1%87
Ковальова Юлія Вікторівна	Партія регіонів		23.11.2007	12.12.2012	https://uk.wikipedia.org/wiki/%D0%A2%D0%B8%D1%89%D0%B5%D0%BD%D0%BA%D0%BE_%D0%9E%D0%BB%D0%B5%D0%B3_%D0%86%D0%B2%D0%B0%D0%BD%D0%BE%D0%B2%D0%B8%D1%87
Бурлаков Павло Миколайович	Партія регіонів		23.11.2007	16.04.2010	https://uk.wikipedia.org/wiki/%D0%A4%D0%BE%D0%BC%D1%96%D0%BD_%D0%9E%D0%BB%D0%B5%D0%BA%D1%81%D0%B0%D0%BD%D0%B4%D1%80_%D0%92%D1%96%D0%BA%D1%82%D0%BE%D1%80%D0%BE%D0%B2%D0%B8%D1%87
Чечетов Михайло Васильович	Партія регіонів		23.11.2007	12.12.2012	https://uk.wikipedia.org/wiki/%D0%91%D0%B5%D1%80%D0%B5%D0%B7%D0%BA%D1%96%D0%BD_%D0%A1%D1%82%D0%B0%D0%BD%D1%96%D1%81%D0%BB%D0%B0%D0%B2_%D0%A1%D0%B5%D0%BC%D0%B5%D0%BD%D0%BE%D0%B2%D0%B8%D1%87
Плотніков Олексій Віталійович	Партія регіонів		23.11.2007	12.12.2012	https://uk.wikipedia.org/wiki/%D0%93%D0%B0%D0%BD%D1%83%D1%89%D0%B0%D0%BA_%D0%AE%D1%80%D1%96%D0%B9_%D0%86%D0%B2%D0%B0%D0%BD%D0%BE%D0%B2%D0%B8%D1%87
Комар Микола Степанович	Партія регіонів		23.11.2007	12.12.2012	https://uk.wikipedia.org/wiki/%D0%9B%D1%83%D1%86%D0%B5%D0%BD%D0%BA%D0%BE_%D0%AE%D1%80%D1%96%D0%B9_%D0%92%D1%96%D1%82%D0%B0%D0%BB%D1%96%D0%B9%D0%BE%D0%B2%D0%B8%D1%87
Засуха Тетяна Володимирівна	Партія регіонів		23.11.2007	12.12.2012	https://uk.wikipedia.org/wiki/%D0%9A%D0%B8%D1%80%D0%B8%D0%BB%D0%B5%D0%BD%D0%BA%D0%BE_%D0%92%27%D1%8F%D1%87%D0%B5%D1%81%D0%BB%D0%B0%D0%B2_%D0%90%D0%BD%D0%B0%D1%82%D0%BE%D0%BB%D1%96%D0%B9%D0%BE%D0%B2%D0%B8%D1%87
Вернидубов Іван Васильович	Партія регіонів		23.11.2007	12.12.2012	https://uk.wikipedia.org/wiki/%D0%AF%D1%86%D0%B5%D0%BD%D1%8E%D0%BA_%D0%90%D1%80%D1%81%D0%B5%D0%BD%D1%96%D0%B9_%D0%9F%D0%B5%D1%82%D1%80%D0%BE%D0%B2%D0%B8%D1%87
Журавко Олексій Валерійович	Партія регіонів		23.11.2007	12.12.2012	https://uk.wikipedia.org/wiki/%D0%93%D1%80%D0%B8%D1%86%D0%B5%D0%BD%D0%BA%D0%BE_%D0%90%D0%BD%D0%B0%D1%82%D0%BE%D0%BB%D1%96%D0%B9_%D0%A1%D1%82%D0%B5%D0%BF%D0%B0%D0%BD%D0%BE%D0%B2%D0%B8%D1%87
Шенцев Дмитро Олексійович	Партія регіонів		23.11.2007	12.12.2012	https://uk.wikipedia.org/wiki/%D0%9A%D0%B0%D1%82%D0%B5%D1%80%D0%B8%D0%BD%D1%87%D1%83%D0%BA_%D0%9C%D0%B8%D0%BA%D0%BE%D0%BB%D0%B0_%D0%94%D0%BC%D0%B8%D1%82%D1%80%D0%BE%D0%B2%D0%B8%D1%87
Шпенов Дмитро Юрійович	Партія регіонів		23.11.2007	12.12.2012	https://uk.wikipedia.org/wiki/%D0%93%D0%B5%D1%80%D0%B0%D1%81%D0%B8%D0%BC%27%D1%8E%D0%BA_%D0%9E%D0%BB%D1%8C%D0%B3%D0%B0_%D0%92%D0%BE%D0%BB%D0%BE%D0%B4%D0%B8%D0%BC%D0%B8%D1%80%D1%96%D0%B2%D0%BD%D0%B0
Мірошниченко Юрій Романович	Партія регіонів		23.11.2007	12.12.2012	https://uk.wikipedia.org/wiki/%D0%9F%D0%B0%D0%B2%D0%BB%D0%B5%D0%BD%D0%BA%D0%BE_%D0%AE%D1%80%D1%96%D0%B9_%D0%9E%D0%BB%D0%B5%D0%BA%D1%81%D1%96%D0%B9%D0%BE%D0%B2%D0%B8%D1%87
Мироненко Михайло Іванович	Партія регіонів		23.11.2007	12.12.2012	https://uk.wikipedia.org/wiki/%D0%9B%D1%8F%D0%BF%D1%96%D0%BD%D0%B0_%D0%9A%D1%81%D0%B5%D0%BD%D1%96%D1%8F_%D0%9C%D0%B8%D1%85%D0%B0%D0%B9%D0%BB%D1%96%D0%B2%D0%BD%D0%B0
