Коржев Анатолій Леонідович	Партія регіонів	Багатомандатний округ	12.12.2012	27.11.2014	https://uk.wikipedia.org/wiki/%D0%9A%D0%BE%D1%80%D0%B6%D0%B5%D0%B2_%D0%90%D0%BD%D0%B0%D1%82%D0%BE%D0%BB%D1%96%D0%B9_%D0%9B%D0%B5%D0%BE%D0%BD%D1%96%D0%B4%D0%BE%D0%B2%D0%B8%D1%87
Долженков Олександр Валерійович	Партія регіонів	Багатомандатний округ	12.12.2012	27.11.2014	https://uk.wikipedia.org/wiki/%D0%94%D0%BE%D0%BB%D0%B6%D0%B5%D0%BD%D0%BA%D0%BE%D0%B2_%D0%9E%D0%BB%D0%B5%D0%BA%D1%81%D0%B0%D0%BD%D0%B4%D1%80_%D0%92%D0%B0%D0%BB%D0%B5%D1%80%D1%96%D0%B9%D0%BE%D0%B2%D0%B8%D1%87
Стоян Олександр Миколайович	Партія регіонів	Багатомандатний округ	12.12.2012	27.11.2014	https://uk.wikipedia.org/wiki/%D0%A1%D1%82%D0%BE%D1%8F%D0%BD_%D0%9E%D0%BB%D0%B5%D0%BA%D1%81%D0%B0%D0%BD%D0%B4%D1%80_%D0%9C%D0%B8%D0%BA%D0%BE%D0%BB%D0%B0%D0%B9%D0%BE%D0%B2%D0%B8%D1%87
Попеску Іван Васильович	Партія регіонів	Багатомандатний округ	12.12.2012	27.11.2014	https://uk.wikipedia.org/wiki/%D0%9F%D0%BE%D0%BF%D0%B5%D1%81%D0%BA%D1%83_%D0%86%D0%B2%D0%B0%D0%BD_%D0%92%D0%B0%D1%81%D0%B8%D0%BB%D1%8C%D0%BE%D0%B2%D0%B8%D1%87
Гайдош Іштван Ференцович	Партія регіонів	Багатомандатний округ	12.12.2012	27.11.2014	https://uk.wikipedia.org/wiki/%D0%93%D0%B0%D0%B9%D0%B4%D0%BE%D1%88_%D0%86%D1%88%D1%82%D0%B2%D0%B0%D0%BD_%D0%A4%D0%B5%D1%80%D0%B5%D0%BD%D1%86%D0%BE%D0%B2%D0%B8%D1%87
Поляков Василь Леонідович	Партія регіонів	Багатомандатний округ	25.12.2012	27.11.2014	https://uk.wikipedia.org/wiki/%D0%9F%D0%BE%D0%BB%D1%8F%D0%BA%D0%BE%D0%B2_%D0%92%D0%B0%D1%81%D0%B8%D0%BB%D1%8C_%D0%9B%D0%B5%D0%BE%D0%BD%D1%96%D0%B4%D0%BE%D0%B2%D0%B8%D1%87
Поляченко Юрій Володимирович	Партія регіонів	Багатомандатний округ	10.01.2013	27.11.2014	https://uk.wikipedia.org/wiki/%D0%9F%D0%BE%D0%BB%D1%8F%D1%87%D0%B5%D0%BD%D0%BA%D0%BE_%D0%AE%D1%80%D1%96%D0%B9_%D0%92%D0%BE%D0%BB%D0%BE%D0%B4%D0%B8%D0%BC%D0%B8%D1%80%D0%BE%D0%B2%D0%B8%D1%87
Зац Олександр Вікторович	Партія регіонів	Багатомандатний округ	10.01.2013	27.11.2014	https://uk.wikipedia.org/wiki/%D0%97%D0%B0%D1%86_%D0%9E%D0%BB%D0%B5%D0%BA%D1%81%D0%B0%D0%BD%D0%B4%D1%80_%D0%92%D1%96%D0%BA%D1%82%D0%BE%D1%80%D0%BE%D0%B2%D0%B8%D1%87
Благодир Юрій Анатолійович	Партія регіонів	Багатомандатний округ	10.01.2013	27.11.2014	https://uk.wikipedia.org/wiki/%D0%91%D0%BB%D0%B0%D0%B3%D0%BE%D0%B4%D0%B8%D1%80_%D0%AE%D1%80%D1%96%D0%B9_%D0%90%D0%BD%D0%B0%D1%82%D0%BE%D0%BB%D1%96%D0%B9%D0%BE%D0%B2%D0%B8%D1%87
Мирний Іван Миколайович	Партія регіонів	Багатомандатний округ	22.02.2013	27.11.2014	https://uk.wikipedia.org/wiki/%D0%9C%D0%B8%D1%80%D0%BD%D0%B8%D0%B9_%D0%86%D0%B2%D0%B0%D0%BD_%D0%9C%D0%B8%D0%BA%D0%BE%D0%BB%D0%B0%D0%B9%D0%BE%D0%B2%D0%B8%D1%87
Козуб Олександр Андрійович	Партія регіонів	Багатомандатний округ	19.03.2013	27.11.2014	https://uk.wikipedia.org/wiki/%D0%9A%D0%BE%D0%B7%D1%83%D0%B1_%D0%9E%D0%BB%D0%B5%D0%BA%D1%81%D0%B0%D0%BD%D0%B4%D1%80_%D0%90%D0%BD%D0%B4%D1%80%D1%96%D0%B9%D0%BE%D0%B2%D0%B8%D1%87
Яценюк Арсеній Петрович	ВО «Батьківщина»	Багатомандатний округ	12.12.2012	28.02.2014[10]	https://uk.wikipedia.org/wiki/%D0%AF%D1%86%D0%B5%D0%BD%D1%8E%D0%BA_%D0%90%D1%80%D1%81%D0%B5%D0%BD%D1%96%D0%B9_%D0%9F%D0%B5%D1%82%D1%80%D0%BE%D0%B2%D0%B8%D1%87
Гриценко Анатолій Степанович	ВО «Батьківщина»	Багатомандатний округ	12.12.2012	27.11.2014	https://uk.wikipedia.org/wiki/%D0%93%D1%80%D0%B8%D1%86%D0%B5%D0%BD%D0%BA%D0%BE_%D0%90%D0%BD%D0%B0%D1%82%D0%BE%D0%BB%D1%96%D0%B9_%D0%A1%D1%82%D0%B5%D0%BF%D0%B0%D0%BD%D0%BE%D0%B2%D0%B8%D1%87
Турчинов Олександр Валентинович	ВО «Батьківщина»	Багатомандатний округ	12.12.2012	27.11.2014	https://uk.wikipedia.org/wiki/%D0%A2%D1%83%D1%80%D1%87%D0%B8%D0%BD%D0%BE%D0%B2_%D0%9E%D0%BB%D0%B5%D0%BA%D1%81%D0%B0%D0%BD%D0%B4%D1%80_%D0%92%D0%B0%D0%BB%D0%B5%D0%BD%D1%82%D0%B8%D0%BD%D0%BE%D0%B2%D0%B8%D1%87
Кириленко В'ячеслав Анатолійович	ВО «Батьківщина»	Багатомандатний округ	12.12.2012	27.11.2014	https://uk.wikipedia.org/wiki/%D0%9A%D0%B8%D1%80%D0%B8%D0%BB%D0%B5%D0%BD%D0%BA%D0%BE_%D0%92%27%D1%8F%D1%87%D0%B5%D1%81%D0%BB%D0%B0%D0%B2_%D0%90%D0%BD%D0%B0%D1%82%D0%BE%D0%BB%D1%96%D0%B9%D0%BE%D0%B2%D0%B8%D1%87
Немиря Григорій Михайлович	ВО «Батьківщина»	Багатомандатний округ	12.12.2012	27.11.2014	https://uk.wikipedia.org/wiki/%D0%9D%D0%B5%D0%BC%D0%B8%D1%80%D1%8F_%D0%93%D1%80%D0%B8%D0%B3%D0%BE%D1%80%D1%96%D0%B9_%D0%9C%D0%B8%D1%85%D0%B0%D0%B9%D0%BB%D0%BE%D0%B2%D0%B8%D1%87
Соболєв Сергій Владиславович	ВО «Батьківщина»	Багатомандатний округ	12.12.2012	27.11.2014	https://uk.wikipedia.org/wiki/%D0%A1%D0%BE%D0%B1%D0%BE%D0%BB%D1%94%D0%B2_%D0%A1%D0%B5%D1%80%D0%B3%D1%96%D0%B9_%D0%92%D0%BB%D0%B0%D0%B4%D0%B8%D1%81%D0%BB%D0%B0%D0%B2%D0%BE%D0%B2%D0%B8%D1%87
Тарасюк Борис Іванович	ВО «Батьківщина»	Багатомандатний округ	12.12.2012	27.11.2014	https://uk.wikipedia.org/wiki/%D0%A2%D0%B0%D1%80%D0%B0%D1%81%D1%8E%D0%BA_%D0%91%D0%BE%D1%80%D0%B8%D1%81_%D0%86%D0%B2%D0%B0%D0%BD%D0%BE%D0%B2%D0%B8%D1%87
Томенко Микола Володимирович	ВО «Батьківщина»	Багатомандатний округ	12.12.2012	27.11.2014	https://uk.wikipedia.org/wiki/%D0%A2%D0%BE%D0%BC%D0%B5%D0%BD%D0%BA%D0%BE_%D0%9C%D0%B8%D0%BA%D0%BE%D0%BB%D0%B0_%D0%92%D0%BE%D0%BB%D0%BE%D0%B4%D0%B8%D0%BC%D0%B8%D1%80%D0%BE%D0%B2%D0%B8%D1%87
Княжицький Микола Леонідович	ВО «Батьківщина»	Багатомандатний округ	12.12.2012	27.11.2014	https://uk.wikipedia.org/wiki/%D0%9A%D0%BD%D1%8F%D0%B6%D0%B8%D1%86%D1%8C%D0%BA%D0%B8%D0%B9_%D0%9C%D0%B8%D0%BA%D0%BE%D0%BB%D0%B0_%D0%9B%D0%B5%D0%BE%D0%BD%D1%96%D0%B4%D0%BE%D0%B2%D0%B8%D1%87
Джемілєв Мустафа	ВО «Батьківщина»	Багатомандатний округ	12.12.2012	27.11.2014	https://uk.wikipedia.org/wiki/%D0%94%D0%B6%D0%B5%D0%BC%D1%96%D0%BB%D1%94%D0%B2_%D0%9C%D1%83%D1%81%D1%82%D0%B0%D1%84%D0%B0
Кожем'якін Андрій Анатолійович	ВО «Батьківщина»	Багатомандатний округ	12.12.2012	27.11.2014	https://uk.wikipedia.org/wiki/%D0%9A%D0%BE%D0%B6%D0%B5%D0%BC%27%D1%8F%D0%BA%D1%96%D0%BD_%D0%90%D0%BD%D0%B4%D1%80%D1%96%D0%B9_%D0%90%D0%BD%D0%B0%D1%82%D0%BE%D0%BB%D1%96%D0%B9%D0%BE%D0%B2%D0%B8%D1%87
Гриневич Лілія Михайлівна	ВО «Батьківщина»	Багатомандатний округ	12.12.2012	27.11.2014	https://uk.wikipedia.org/wiki/%D0%93%D1%80%D0%B8%D0%BD%D0%B5%D0%B2%D0%B8%D1%87_%D0%9B%D1%96%D0%BB%D1%96%D1%8F_%D0%9C%D0%B8%D1%85%D0%B0%D0%B9%D0%BB%D1%96%D0%B2%D0%BD%D0%B0
Кириленко Іван Григорович	ВО «Батьківщина»	Багатомандатний округ	12.12.2012	27.11.2014	https://uk.wikipedia.org/wiki/%D0%9A%D0%B8%D1%80%D0%B8%D0%BB%D0%B5%D0%BD%D0%BA%D0%BE_%D0%86%D0%B2%D0%B0%D0%BD_%D0%93%D1%80%D0%B8%D0%B3%D0%BE%D1%80%D0%BE%D0%B2%D0%B8%D1%87
Федорчук Ярослав Петрович	ВО «Батьківщина»	Багатомандатний округ	12.12.2012	27.11.2014	https://uk.wikipedia.org/wiki/%D0%A4%D0%B5%D0%B4%D0%BE%D1%80%D1%87%D1%83%D0%BA_%D0%AF%D1%80%D0%BE%D1%81%D0%BB%D0%B0%D0%B2_%D0%9F%D0%B5%D1%82%D1%80%D0%BE%D0%B2%D0%B8%D1%87
Мартиненко Микола Володимирович	ВО «Батьківщина»	Багатомандатний округ	12.12.2012	27.11.2014	https://uk.wikipedia.org/wiki/%D0%9C%D0%B0%D1%80%D1%82%D0%B8%D0%BD%D0%B5%D0%BD%D0%BA%D0%BE_%D0%9C%D0%B8%D0%BA%D0%BE%D0%BB%D0%B0_%D0%92%D0%BE%D0%BB%D0%BE%D0%B4%D0%B8%D0%BC%D0%B8%D1%80%D0%BE%D0%B2%D0%B8%D1%87
Луценко Ірина Степанівна	ВО «Батьківщина»	Багатомандатний округ	12.12.2012	27.11.2014	https://uk.wikipedia.org/wiki/%D0%9B%D1%83%D1%86%D0%B5%D0%BD%D0%BA%D0%BE_%D0%86%D1%80%D0%B8%D0%BD%D0%B0_%D0%A1%D1%82%D0%B5%D0%BF%D0%B0%D0%BD%D1%96%D0%B2%D0%BD%D0%B0
Пишний Андрій Григорович	ВО «Батьківщина»	Багатомандатний округ	12.12.2012	27.11.2014	https://uk.wikipedia.org/wiki/%D0%9F%D0%B8%D1%88%D0%BD%D0%B8%D0%B9_%D0%90%D0%BD%D0%B4%D1%80%D1%96%D0%B9_%D0%93%D1%80%D0%B8%D0%B3%D0%BE%D1%80%D0%BE%D0%B2%D0%B8%D1%87
Власенко Сергій Володимирович	ВО «Батьківщина»	Багатомандатний округ	12.12.2012	27.11.2014[11][12]	https://uk.wikipedia.org/wiki/%D0%92%D0%BB%D0%B0%D1%81%D0%B5%D0%BD%D0%BA%D0%BE_%D0%A1%D0%B5%D1%80%D0%B3%D1%96%D0%B9_%D0%92%D0%BE%D0%BB%D0%BE%D0%B4%D0%B8%D0%BC%D0%B8%D1%80%D0%BE%D0%B2%D0%B8%D1%87
Парубій Андрій Володимирович	ВО «Батьківщина»	Багатомандатний округ	12.12.2012	17.03.2014[13]	https://uk.wikipedia.org/wiki/%D0%9F%D0%B0%D1%80%D1%83%D0%B1%D1%96%D0%B9_%D0%90%D0%BD%D0%B4%D1%80%D1%96%D0%B9_%D0%92%D0%BE%D0%BB%D0%BE%D0%B4%D0%B8%D0%BC%D0%B8%D1%80%D0%BE%D0%B2%D0%B8%D1%87
Кужель Олександра Володимирівна	ВО «Батьківщина»	Багатомандатний округ	12.12.2012	27.11.2014	https://uk.wikipedia.org/wiki/%D0%9A%D1%83%D0%B6%D0%B5%D0%BB%D1%8C_%D0%9E%D0%BB%D0%B5%D0%BA%D1%81%D0%B0%D0%BD%D0%B4%D1%80%D0%B0_%D0%92%D0%BE%D0%BB%D0%BE%D0%B4%D0%B8%D0%BC%D0%B8%D1%80%D1%96%D0%B2%D0%BD%D0%B0
Кубів Степан Іванович	ВО «Батьківщина»	Багатомандатний округ	12.12.2012	04.03.2014[14]	https://uk.wikipedia.org/wiki/%D0%9A%D1%83%D0%B1%D1%96%D0%B2_%D0%A1%D1%82%D0%B5%D0%BF%D0%B0%D0%BD_%D0%86%D0%B2%D0%B0%D0%BD%D0%BE%D0%B2%D0%B8%D1%87
Аваков Арсен Борисович	ВО «Батьківщина»	Багатомандатний округ	12.12.2012	17.03.2014[15]	https://uk.wikipedia.org/wiki/%D0%90%D0%B2%D0%B0%D0%BA%D0%BE%D0%B2_%D0%90%D1%80%D1%81%D0%B5%D0%BD_%D0%91%D0%BE%D1%80%D0%B8%D1%81%D0%BE%D0%B2%D0%B8%D1%87
Одарченко Юрій Віталійович	ВО «Батьківщина»	Багатомандатний округ	12.12.2012	27.11.2014	https://uk.wikipedia.org/wiki/%D0%9E%D0%B4%D0%B0%D1%80%D1%87%D0%B5%D0%BD%D0%BA%D0%BE_%D0%AE%D1%80%D1%96%D0%B9_%D0%92%D1%96%D1%82%D0%B0%D0%BB%D1%96%D0%B9%D0%BE%D0%B2%D0%B8%D1%87
Оробець Леся Юріївна	ВО «Батьківщина»	Багатомандатний округ	12.12.2012	27.11.2014	https://uk.wikipedia.org/wiki/%D0%9E%D1%80%D0%BE%D0%B1%D0%B5%D1%86%D1%8C_%D0%9B%D0%B5%D1%81%D1%8F_%D0%AE%D1%80%D1%96%D1%97%D0%B2%D0%BD%D0%B0
Пашинський Сергій Володимирович	ВО «Батьківщина»	Багатомандатний округ	12.12.2012	27.11.2014	https://uk.wikipedia.org/wiki/%D0%9F%D0%B0%D1%88%D0%B8%D0%BD%D1%81%D1%8C%D0%BA%D0%B8%D0%B9_%D0%A1%D0%B5%D1%80%D0%B3%D1%96%D0%B9_%D0%92%D0%BE%D0%BB%D0%BE%D0%B4%D0%B8%D0%BC%D0%B8%D1%80%D0%BE%D0%B2%D0%B8%D1%87
Абдуллін Олександр Рафкатович	ВО «Батьківщина»	Багатомандатний округ	12.12.2012	27.11.2014	https://uk.wikipedia.org/wiki/%D0%90%D0%B1%D0%B4%D1%83%D0%BB%D0%BB%D1%96%D0%BD_%D0%9E%D0%BB%D0%B5%D0%BA%D1%81%D0%B0%D0%BD%D0%B4%D1%80_%D0%A0%D0%B0%D1%84%D0%BA%D0%B0%D1%82%D0%BE%D0%B2%D0%B8%D1%87
Павелко Андрій Васильович	ВО «Батьківщина»	Багатомандатний округ	12.12.2012	27.11.2014	https://uk.wikipedia.org/wiki/%D0%9F%D0%B0%D0%B2%D0%B5%D0%BB%D0%BA%D0%BE_%D0%90%D0%BD%D0%B4%D1%80%D1%96%D0%B9_%D0%92%D0%B0%D1%81%D0%B8%D0%BB%D1%8C%D0%BE%D0%B2%D0%B8%D1%87
Шлемко Дмитро Васильович	ВО «Батьківщина»	Багатомандатний округ	12.12.2012	27.11.2014	https://uk.wikipedia.org/wiki/%D0%A8%D0%BB%D0%B5%D0%BC%D0%BA%D0%BE_%D0%94%D0%BC%D0%B8%D1%82%D1%80%D0%BE_%D0%92%D0%B0%D1%81%D0%B8%D0%BB%D1%8C%D0%BE%D0%B2%D0%B8%D1%87
Забзалюк Роман Омелянович	ВО «Батьківщина»	Багатомандатний округ	12.12.2012	27.11.2014	https://uk.wikipedia.org/wiki/%D0%97%D0%B0%D0%B1%D0%B7%D0%B0%D0%BB%D1%8E%D0%BA_%D0%A0%D0%BE%D0%BC%D0%B0%D0%BD_%D0%9E%D0%BC%D0%B5%D0%BB%D1%8F%D0%BD%D0%BE%D0%B2%D0%B8%D1%87
Москаль Геннадій Геннадійович	ВО «Батьківщина»	Багатомандатний округ	12.12.2012	27.11.2014	https://uk.wikipedia.org/wiki/%D0%9C%D0%BE%D1%81%D0%BA%D0%B0%D0%BB%D1%8C_%D0%93%D0%B5%D0%BD%D0%BD%D0%B0%D0%B4%D1%96%D0%B9_%D0%93%D0%B5%D0%BD%D0%BD%D0%B0%D0%B4%D1%96%D0%B9%D0%BE%D0%B2%D0%B8%D1%87
Шевченко Андрій Віталійович	ВО «Батьківщина»	Багатомандатний округ	12.12.2012	27.11.2014	https://uk.wikipedia.org/wiki/%D0%A8%D0%B5%D0%B2%D1%87%D0%B5%D0%BD%D0%BA%D0%BE_%D0%90%D0%BD%D0%B4%D1%80%D1%96%D0%B9_%D0%92%D1%96%D1%82%D0%B0%D0%BB%D1%96%D0%B9%D0%BE%D0%B2%D0%B8%D1%87
Дзензерський Денис Вікторович	ВО «Батьківщина»	Багатомандатний округ	12.12.2012	27.11.2014	https://uk.wikipedia.org/wiki/%D0%94%D0%B7%D0%B5%D0%BD%D0%B7%D0%B5%D1%80%D1%81%D1%8C%D0%BA%D0%B8%D0%B9_%D0%94%D0%B5%D0%BD%D0%B8%D1%81_%D0%92%D1%96%D0%BA%D1%82%D0%BE%D1%80%D0%BE%D0%B2%D0%B8%D1%87
Сушкевич Валерій Михайлович	ВО «Батьківщина»	Багатомандатний округ	12.12.2012	27.11.2014	https://uk.wikipedia.org/wiki/%D0%A1%D1%83%D1%88%D0%BA%D0%B5%D0%B2%D0%B8%D1%87_%D0%92%D0%B0%D0%BB%D0%B5%D1%80%D1%96%D0%B9_%D0%9C%D0%B8%D1%85%D0%B0%D0%B9%D0%BB%D0%BE%D0%B2%D0%B8%D1%87
Деревляний Василь Тимофійович	ВО «Батьківщина»	Багатомандатний округ	12.12.2012	27.11.2014	https://uk.wikipedia.org/wiki/%D0%94%D0%B5%D1%80%D0%B5%D0%B2%D0%BB%D1%8F%D0%BD%D0%B8%D0%B9_%D0%92%D0%B0%D1%81%D0%B8%D0%BB%D1%8C_%D0%A2%D0%B8%D0%BC%D0%BE%D1%84%D1%96%D0%B9%D0%BE%D0%B2%D0%B8%D1%87
Князевич Руслан Петрович	ВО «Батьківщина»	Багатомандатний округ	12.12.2012	27.11.2014	https://uk.wikipedia.org/wiki/%D0%9A%D0%BD%D1%8F%D0%B7%D0%B5%D0%B2%D0%B8%D1%87_%D0%A0%D1%83%D1%81%D0%BB%D0%B0%D0%BD_%D0%9F%D0%B5%D1%82%D1%80%D0%BE%D0%B2%D0%B8%D1%87
Денісова Людмила Леонтіївна	ВО «Батьківщина»	Багатомандатний округ	12.12.2012	17.03.2014[16]	https://uk.wikipedia.org/wiki/%D0%94%D0%B5%D0%BD%D1%96%D1%81%D0%BE%D0%B2%D0%B0_%D0%9B%D1%8E%D0%B4%D0%BC%D0%B8%D0%BB%D0%B0_%D0%9B%D0%B5%D0%BE%D0%BD%D1%82%D1%96%D1%97%D0%B2%D0%BD%D0%B0
Фаєрмарк Сергій Олександрович	ВО «Батьківщина»	Багатомандатний округ	12.12.2012	27.11.2014	https://uk.wikipedia.org/wiki/%D0%A4%D0%B0%D1%94%D1%80%D0%BC%D0%B0%D1%80%D0%BA_%D0%A1%D0%B5%D1%80%D0%B3%D1%96%D0%B9_%D0%9E%D0%BB%D0%B5%D0%BA%D1%81%D0%B0%D0%BD%D0%B4%D1%80%D0%BE%D0%B2%D0%B8%D1%87
Швець Віктор Дмитрович	ВО «Батьківщина»	Багатомандатний округ	12.12.2012	27.11.2014	https://uk.wikipedia.org/wiki/%D0%A8%D0%B2%D0%B5%D1%86%D1%8C_%D0%92%D1%96%D0%BA%D1%82%D0%BE%D1%80_%D0%94%D0%BC%D0%B8%D1%82%D1%80%D0%BE%D0%B2%D0%B8%D1%87
Іванчук Андрій Володимирович	ВО «Батьківщина»	Багатомандатний округ	12.12.2012	27.11.2014	https://uk.wikipedia.org/wiki/%D0%86%D0%B2%D0%B0%D0%BD%D1%87%D1%83%D0%BA_%D0%90%D0%BD%D0%B4%D1%80%D1%96%D0%B9_%D0%92%D0%BE%D0%BB%D0%BE%D0%B4%D0%B8%D0%BC%D0%B8%D1%80%D0%BE%D0%B2%D0%B8%D1%87
Лук'янчук Руслан Валерійович	ВО «Батьківщина»	Багатомандатний округ	12.12.2012	27.11.2014	https://uk.wikipedia.org/wiki/%D0%9B%D1%83%D0%BA%27%D1%8F%D0%BD%D1%87%D1%83%D0%BA_%D0%A0%D1%83%D1%81%D0%BB%D0%B0%D0%BD_%D0%92%D0%B0%D0%BB%D0%B5%D1%80%D1%96%D0%B9%D0%BE%D0%B2%D0%B8%D1%87
Бурбак Максим Юрійович	ВО «Батьківщина»	Багатомандатний округ	12.12.2012	17.03.2014[17]	https://uk.wikipedia.org/wiki/%D0%91%D1%83%D1%80%D0%B1%D0%B0%D0%BA_%D0%9C%D0%B0%D0%BA%D1%81%D0%B8%D0%BC_%D0%AE%D1%80%D1%96%D0%B9%D0%BE%D0%B2%D0%B8%D1%87
Павловський Андрій Михайлович	ВО «Батьківщина»	Багатомандатний округ	12.12.2012	27.11.2014	https://uk.wikipedia.org/wiki/%D0%9F%D0%B0%D0%B2%D0%BB%D0%BE%D0%B2%D1%81%D1%8C%D0%BA%D0%B8%D0%B9_%D0%90%D0%BD%D0%B4%D1%80%D1%96%D0%B9_%D0%9C%D0%B8%D1%85%D0%B0%D0%B9%D0%BB%D0%BE%D0%B2%D0%B8%D1%87
Бондарєв Костянтин Анатолійович	ВО «Батьківщина»	Багатомандатний округ	12.12.2012	27.11.2014	https://uk.wikipedia.org/wiki/%D0%91%D0%BE%D0%BD%D0%B4%D0%B0%D1%80%D1%94%D0%B2_%D0%9A%D0%BE%D1%81%D1%82%D1%8F%D0%BD%D1%82%D0%B8%D0%BD_%D0%90%D0%BD%D0%B0%D1%82%D0%BE%D0%BB%D1%96%D0%B9%D0%BE%D0%B2%D0%B8%D1%87
Сергієнко Леонід Григорович	ВО «Батьківщина»	Багатомандатний округ	12.12.2012	27.11.2014	https://uk.wikipedia.org/wiki/%D0%A1%D0%B5%D1%80%D0%B3%D1%96%D1%94%D0%BD%D0%BA%D0%BE_%D0%9B%D0%B5%D0%BE%D0%BD%D1%96%D0%B4_%D0%93%D1%80%D0%B8%D0%B3%D0%BE%D1%80%D0%BE%D0%B2%D0%B8%D1%87
Сас Сергій Володимирович	ВО «Батьківщина»	Багатомандатний округ	12.12.2012	13.03.2014[18]	https://uk.wikipedia.org/wiki/%D0%A1%D0%B0%D1%81_%D0%A1%D0%B5%D1%80%D0%B3%D1%96%D0%B9_%D0%92%D0%BE%D0%BB%D0%BE%D0%B4%D0%B8%D0%BC%D0%B8%D1%80%D0%BE%D0%B2%D0%B8%D1%87
Сенченко Андрій Віленович	ВО «Батьківщина»	Багатомандатний округ	12.12.2012	27.11.2014	https://uk.wikipedia.org/wiki/%D0%A1%D0%B5%D0%BD%D1%87%D0%B5%D0%BD%D0%BA%D0%BE_%D0%90%D0%BD%D0%B4%D1%80%D1%96%D0%B9_%D0%92%D1%96%D0%BB%D0%B5%D0%BD%D0%BE%D0%B2%D0%B8%D1%87
Табалов Олександр Миколайович	ВО «Батьківщина»	Багатомандатний округ	12.12.2012	27.11.2014	https://uk.wikipedia.org/wiki/%D0%A2%D0%B0%D0%B1%D0%B0%D0%BB%D0%BE%D0%B2_%D0%9E%D0%BB%D0%B5%D0%BA%D1%81%D0%B0%D0%BD%D0%B4%D1%80_%D0%9C%D0%B8%D0%BA%D0%BE%D0%BB%D0%B0%D0%B9%D0%BE%D0%B2%D0%B8%D1%87
Кравчук Василь Петрович	ВО «Батьківщина»	Багатомандатний округ	12.12.2012	27.11.2014	https://uk.wikipedia.org/wiki/%D0%9A%D1%80%D0%B0%D0%B2%D1%87%D1%83%D0%BA_%D0%92%D0%B0%D1%81%D0%B8%D0%BB%D1%8C_%D0%9F%D0%B5%D1%82%D1%80%D0%BE%D0%B2%D0%B8%D1%87
Кальченко Валерій Михайлович	ВО «Батьківщина»	Багатомандатний округ	12.12.2012	27.11.2014	https://uk.wikipedia.org/wiki/%D0%9A%D0%B0%D0%BB%D1%8C%D1%87%D0%B5%D0%BD%D0%BA%D0%BE_%D0%92%D0%B0%D0%BB%D0%B5%D1%80%D1%96%D0%B9_%D0%9C%D0%B8%D1%85%D0%B0%D0%B9%D0%BB%D0%BE%D0%B2%D0%B8%D1%87
Петренко Павло Дмитрович	ВО «Батьківщина»	Багатомандатний округ	12.12.2012	17.03.2014[19]	https://uk.wikipedia.org/wiki/%D0%9F%D0%B5%D1%82%D1%80%D0%B5%D0%BD%D0%BA%D0%BE_%D0%9F%D0%B0%D0%B2%D0%BB%D0%BE_%D0%94%D0%BC%D0%B8%D1%82%D1%80%D0%BE%D0%B2%D0%B8%D1%87
Слюз Тетяна Ярославівна	ВО «Батьківщина»	Багатомандатний округ	12.12.2012	13.05.2014[20]	https://uk.wikipedia.org/wiki/%D0%A1%D0%BB%D1%8E%D0%B7_%D0%A2%D0%B5%D1%82%D1%8F%D0%BD%D0%B0_%D0%AF%D1%80%D0%BE%D1%81%D0%BB%D0%B0%D0%B2%D1%96%D0%B2%D0%BD%D0%B0
Шкварилюк Володимир Васильович	ВО «Батьківщина»	Багатомандатний округ	12.12.2012	27.11.2014	https://uk.wikipedia.org/wiki/%D0%A8%D0%BA%D0%B2%D0%B0%D1%80%D0%B8%D0%BB%D1%8E%D0%BA_%D0%92%D0%BE%D0%BB%D0%BE%D0%B4%D0%B8%D0%BC%D0%B8%D1%80_%D0%92%D0%B0%D1%81%D0%B8%D0%BB%D1%8C%D0%BE%D0%B2%D0%B8%D1%87
Донець Тетяна Анатоліївна	ВО «Батьківщина»	Багатомандатний округ	12.12.2012	27.11.2014	https://uk.wikipedia.org/wiki/%D0%94%D0%BE%D0%BD%D0%B5%D1%86%D1%8C_%D0%A2%D0%B5%D1%82%D1%8F%D0%BD%D0%B0_%D0%90%D0%BD%D0%B0%D1%82%D0%BE%D0%BB%D1%96%D1%97%D0%B2%D0%BD%D0%B0
Головко Валерій Анатолійович	ВО «Батьківщина»	Багатомандатний округ	12.12.2012	27.11.2014	https://uk.wikipedia.org/wiki/%D0%93%D0%BE%D0%BB%D0%BE%D0%B2%D0%BA%D0%BE_%D0%92%D0%B0%D0%BB%D0%B5%D1%80%D1%96%D0%B9_%D0%90%D0%BD%D0%B0%D1%82%D0%BE%D0%BB%D1%96%D0%B9%D0%BE%D0%B2%D0%B8%D1%87
Данілов Віталій Богданович	ВО «Батьківщина»	Багатомандатний округ	12.12.2012	27.11.2014	https://uk.wikipedia.org/wiki/%D0%94%D0%B0%D0%BD%D1%96%D0%BB%D0%BE%D0%B2_%D0%92%D1%96%D1%82%D0%B0%D0%BB%D1%96%D0%B9_%D0%91%D0%BE%D0%B3%D0%B4%D0%B0%D0%BD%D0%BE%D0%B2%D0%B8%D1%87
Скосар Ігор Євгенійович	ВО «Батьківщина»	Багатомандатний округ	12.12.2012	27.11.2014	https://uk.wikipedia.org/wiki/%D0%A1%D0%BA%D0%BE%D1%81%D0%B0%D1%80_%D0%86%D0%B3%D0%BE%D1%80_%D0%84%D0%B2%D0%B3%D0%B5%D0%BD%D1%96%D0%B9%D0%BE%D0%B2%D0%B8%D1%87
